Post_Text,Emotions
i woke up this morning with a cold and have been feeling groggy all morning but that didnt stop my sister and her husband from leaving me to babysit all day quite annoyed i kept it too myself and stayed in chill mode,sadness
i am just feeling grumpy and sore,anger
i feel has such a lovely touch,love
i apologise as a tank if we have a big pull and it all feels messy,sadness
im really not feeling that passionate about this one,love
i become overwhelmed and feel defeated,sadness
i feel a bit ashamed that its taken us nearly a month to build this thing but with nathans crazy work schedule and my limited abilities with power tools we were only able to work on it for short spurts at a time,sadness
i feel which usually very few people may easily subdue the longing of ones or even,love
i do feel though that its pretty dangerous to try to apply only one strategy to a match,anger
i was feeling a little awkward about seeing some folks,sadness
i felt good before the race but once i started to run i guess i was feeling the effects of the cold and congestion i didnt really realize i still had,anger
i am afrade for his life as some people feel quite hostile towards him,anger
i am thinking and keeping current so they don t feel they need to keep me entertained or babysat me by giving me more work or projects that are not needed,joy
i feel at this point i ought to just add my sincere apologies to her for taking so long to commit my tag to my blog and hand over the baton to someone else to run with,joy
im always open to suggestions so please feel free to email me,joy
i first held my scotty i knew i was in love with my high priced bundle of joy but i couldnt help feeling apprehensive about what the time to come holds,fear
i began to feel a cranky feeling of why the hell do i do what i do,anger
i decide to look for professional help and when i find a ceramics repairment atelier that describe themselves as artisans of patrimony specialized in primitive arts and antiquities i feel relief that my damaged fish shape ashtray will finally be in safe hands,sadness
i breathe and walk i feel less joyful than most other people,joy
i havent felt much like talking nothing bad just not been feeling very sociable in some ways,joy
i need to be for myself and the things i feel it is important for my children to know,joy
i feel like theyre perfect if youre too lazy to fix your hair,joy
i hope its super high and that hes feeling proud of himself,joy
i feel he is so talented and so realistic,joy
i think even as christians our trust and assurance in the lord is weak when we feel the most helpless,fear
i need to learn to have to feel this much pain and suffering,sadness
i feel helpless and scared and all of these things i cant describe and i never thought of myself as a control freak but im recognizing that feeding my feelings is my way to control something in the midst of chaos,sadness
i always feel kinda sad for them when the authority figures eventually show up on the scene and squeeze all of the risky fun out of their play time,sadness
i am not holding in my anger but i am holding it back so that i can still choose with a clearer mind and can feel it without executing someone for something petty,anger
i was at the cinema with my sister and her boyfriend a man sitting beside me started to stroke my leg for a while,fear
i feel ashamed and embarrassed every time someone is executed in the us,sadness
i feel blessed to be his sister,joy
i feel fine about that,joy
i think about the woman in the congregation who cried as she spoke about the family trying to find a church where her homosexual daughter would feel accepted,love
im feeling very determined,joy
i was in the bathroom i had sat down to pee it was to make me feel submissive again per instructions,sadness
i imagine is how this woman at the breast clinic had been feeling and how unfortunate that something like this did happen for her,sadness
i am not feeling well so i am hoping this mission goes fast,joy
i feel giggly,joy
i am really worn out today and feel beaten down,sadness
i am feeling fabulous this week and though i feel convicted saying that my attitude has turned around because my health has for now i am just thankful and trying to share my positive attitude with other people,joy
i feel angered because it makes me feel like somewhat of a liar,anger
i was not wrong to feel angry but i was wrong for what i said,anger
i feel this may be a popular topic in the blogosphere,joy
i feel irritated pissed even like when someone wakes me up at that moment when i m on the edge of falling into a deep slumber,anger
i tend to feel a bit cranky when i ve gone for a few days without making art,anger
i do find new friends i m going to try extra hard to make them stay and if i decide that i don t want to feel hurt again and just ride out the last year of school on my own i m going to have to try extra hard not to care what people think of me being a loner,sadness
i was feeling so discouraged we are already robbing peter to pay paul to get our cow this year but we cant afford to not get the cow this way,sadness
i know that this lady is a real athlete but this morning i am not thinking of her athletic abilities i am feeling that i am so pleased that it is jonti and her that are doing this long event and not me,joy
i get that feeling of confidence is far more pleasant than some of the alternatives and i certainly am not against someone increasing their confidence but why do you have to feel that first before you take action,joy
i feel determined to offer her all the possibilities that my parents gave me to explore and create my own path,joy
im waiting in my paper gown and plastic slippers for them to call me feeling very apprehensive but a bit dopey in the head due to lack of food,fear
i like to add a slice of cheese and some pepper to the egg and when i am feeling naughty i like to add some chocolate chips to my trail mix another treat i am loving as a pregnant mom who often craves a sweet but doesn t want to overload on sugar or empty calories is zico coconut water in chocolate,love
i can say that it is happening in the eastern part of the country and that i feel quite safe here,joy
im feeling as if im not caring and i dont want to fail my finals,love
i love running because i feel strong and powerful and totally in control,joy
i feel so paranoid and im really gonna cut down the hours and frequencies of me wearing contact lenses,fear
i have ten years behind me now of painting professionally and i finally feel really confident now,joy
i want to savor this feeling of ecstatic anticipation in which i abide these days,joy
i began to feel a little cold,anger
i have not read any of the books but i feel sure that there is one man in the moon at least if not more,joy
im just figuring these lyrics out myself so apologies if im slightly wrong but it just feels a bit fake,sadness
i have been blogging i have told you of the countless ways that i feel loved and blessed by the people i call my friends,love
i finally realized that all i needed was to be and feel useful and blogging allowed me to do that,joy
i didn t see anything but as i touched i could feel that your body was so delicate,love
i hang out i leave feeling energized and happy,joy
i remember feeling surprised and stunned that a writer of the stature and quality of lauren had read one of my books long ago,surprise
i suddenly feel like some kind of innocent virgin,joy
i somehow feel distraught and hopeless,fear
i adore who watches my gift list and when he knows im feeling unloved he surprises me like this,sadness
i ask myself i think about it myself i feel unhappy,sadness
i feel loving me no one but i will be fighting for anyone pagetype item url http mimedoger,love
i am from feeling like a citizen i feel more welcomed here in japan as an english teacher than in my home country as a black person,joy
i feel as if someone has bumbed my delicate set up,love
i feel incredibly charmed that i have these people in my life and that i am at such an exciting amazing chapter of things,joy
i feel very lucky to have had some alone time with my little one but i am also anxiously awaiting the return of my guys,joy
i feel a strong sense of relief,joy
i can t say i was feeling the least bit inspired by the idea that i was going to be riding through weather like this at random times over the coming hrs,joy
i head upstream to explore bringing my notebook to write up the events of the day and i soon find running water with some small pools big enough to strip down and throw some water on the ole corpse which feels lovely,love
i feel satisfied if i finished doing my revision before exams,joy
i feel rather sympathetic,love
i stopped challenging him and always make him feel more than superior to me like magic the whole fighting stopped,joy
i responded to her that i did not feel unfortunate at all rather i felt fortunate that i made decisions i could sleep with at night,sadness
i cant help how i feel im sorry,sadness
i can go on not saying anything and feeling petty but it seems that this load is gettin heavy,anger
i get nothing and i really want to feel like if someone likes me for who i am not for my stubborn sister,anger
i cry about feeling shitty i cry because dad made fun of me for being sick haha i kid you not that has happened many times all in good fun i cry because thats what i do in all adverse situations,sadness
i ought to consider this change a wee bit of a little step backward but i am feeling so much more afraid than i should be,fear
when people harrass me i feel oppressed by their behavior,anger
i woke up feeling confident and watched the bodypump dvd to gather some coaching tips and compulsory cues,joy
i hope you feel a little more glamorous after reading todays pinterest loves,joy
i could definitely feel the effects as my mouth went pleasantly numb and relaxed feeling spread throughout my body,sadness
i feel ok and go out into the world to work buy food or just go for a walk,joy
i don t always feel joyful and i quite often throw prayer out the window,joy
i even dare to say that some of the biggest stiller and or vaughn haters still could get some enjoyment out of this movie and not feel annoyed by their performances and characters,anger
i feel something inside paul saying fuck it lets do this lets go for it go for broke,sadness
i feel infuriated every time that the christmas season draws near,anger
i feel pathetic and i want to push myself but the idea of chicken mince wheat free pasta rice spelt bread and fruit sorbet is quite scary,sadness
i feel a little sentimental about because i distinctly remember as a child celebrating my parents th birthdays and they seemed so,sadness
im feeling generous and you can have two top tips,joy
i now feel a longing for knowledge,love
i did on weekends was sleep and feel bitter about the world,anger
i strongly feel that at this point in my life i am no longer desiring to walk this path that i am on and to be truthful i have no clue as to where i am going with my life from here,joy
i feel nervous about trying something new during a lesson or if my horse shies at something,fear
i woke up today feeling just as thankful,joy
i wake up in the morning and i have been having sexy dreams for i feel very horny and in need of a fuck,love
i feel like i am noticeably very inhibited in a lot of other things,sadness
i was yelling to the group in front and not getting an answer and getting increasingly concerned and feeling increasingly frustrated with those lagging behind despite repeated explanations and pleas from me regarding the need to catch up with the advance group,anger
i feel like a child with a most delicious treat while drinking it,joy
i want to write that makes you feel the frantic induced nightlife of being on speed,fear
i was able to guess or pick up on a lot of the plot twists in this episode from the first hints we were given and whether thats moffat using really obvious foreshadowing or me having a solid grasp of his narrative logic im not sure but i like it it both builds suspense and makes me feel clever,joy
i know what that feels like and i hate it so i try to be considerate and listen to them,joy
i made this i felt some relief from the fear and anxiety but i started feeling pissed again with a whole new set of memories,anger
im feeling especially keen,joy
i don t feel unwelcome there,sadness
im shocked i feel my own little problems put into perspective and i feel heartache for the innocent lives that have been ended,joy
i am if i go back to the hostel for a break i feel anxious to get back out and see more and more take it all in,fear
i feel so unloved lately like i dont get given enough attention,sadness
i feel like i ought to apologise for my unfortunate decline in writing standards over the past couple of weeks,sadness
i feel like a reluctant queen tasked to rule over a nation of miscreants who are exactly like me,fear
i just feel like its rude,anger
i am i cant help but feel skeptical about the whole thing,fear
i might go get a car wash if i am feeling really generous my car needs it,joy
i feel loyal to the one im with now,love
im drunk for example i feel a lot less shy about speaking in a foreign language that i havent yet totally mastered,fear
i do feel super strong you should see how the biceps on my left arm are shaping up,joy
i am especially interested in hearing your thoughts or perspective on what you read about how men and women feel respected or lived,joy
i was reading the melee dps rant below just now and it brought to my attention the reason ive been feeling fairly dissatisfied in raids recently,anger
i feel determined even if nervous about the unknown future its perhaps even a bit thrilling,joy
i get the feeling im watching to see charlie be charming and zen rather than because i actually care what hes going through,joy
im feeling sad so i can remind myself of how i am talented and good at things and also see things that inspire me all in once place,sadness
i remember feeling very very disturbed by the images,sadness
im really feeling skeptical about clinique products,fear
i feel respected and i feel like i am worth something,joy
i started feeling pretty good again,joy
i was alone in a cottage i often stay in i was woken up by a rustling sound in the middle of the night,fear
i was feeling angry at myself for feeling self conscious about my shorts or for wishing that i wasnt alone,anger
i feel your scent i enjoy the way you drink your coffee so dignified you smirk at the sight of interesting details black ink spilling words on white paper you spell them out with your lips as you scim along i love when you ask me what do you think,joy
i feel that should hurt more than is does she grimaced,sadness
i sometimes feel all nostalgic and feel the need to go back and look at some of my old blog posts and all i can say is that without knowing it they record and hold so many memories,love
i did feel like things were resolved a bit too quickly at the end though i am intrigued to find out what happens in future books,joy
i was feeling bouncy so i added a few of my go to tangles around it i rather like the spiraling effect achieved,joy
having received an offer to do postgraduate work,joy
i feel like its become socially acceptable to allow traditional views to be threw under the bus without a fight because youll offend someone if you stand up,joy
i just feel so defeated that once again im the weirdo that cant adjust to motherhood,sadness
i feel like we have so much to be thankful for,joy
i have unwashed hair but a new shirt and also the weather is the bomb but i also feel sleep deprived and havent had a diet coke and its am,sadness
i feel dumb now going through all those,sadness
i die wont some man make me feel that lifes worthwhile,joy
i feel like these words from today s passage send the church of today a warning just as much as jesus was sending his beloved disciples a warning,joy
i feel like we broke the mold at least to some degree when it comes to the stereotype of sibling rivalry,sadness
i am feeling the strange mix of extremely proud relieved she is on the path to her fabulous future but gutted she has chosen to move out to live in halls of residence at uni,fear
i feel like she was bitter towards people who were in upper class just because they were in upper class,anger
i feel to being distracted with things that take up my attention or interests that keep me from more focused times of prayer and reading his word,anger
i shut the door but i didn t feel triumphant,joy
i am supposed to go about being strong when i feel so inhibited,sadness
i surmise that after i have made myself sick one too many times on take out and sitcom re runs that i will come around again into feeling dissatisfied with a stationary life without much forward motion,anger
i couldnt help but feel like that smug bastard on tv already called the first number on the ticket and it wasnt even close to what i picked,joy
i grit my teeth shook my head and spent the next minutes feeling irritated,anger
i feel like prom dresses this gorgeous did not exist five years ago,joy
i put forward to all their social diktats make them feel i am rebellious towards their authority,anger
i feel slightly dazed and tired and angry but that is a normal emotion and mood for me to experience from day to day or week to week,surprise
i really feel irritated with all these,anger
ive somehow had a few epiphanies and toned down the need for validation its still a work in progress but i feel less need to be liked by people who dont deserve the attention,love
id feel better later in the school year,joy
i wont go on about the anxieties i am feeling about this is being as neurotic as me about this,fear
i didnt feel pressured to do more or like he wont get anything out of the one day,fear
i am inferior to them then i feel as i did as a child who was not respected not listened to and not allowed to have an opinion,joy
i love you to me actually made me feel dismayed and disappointed,sadness
i am feeling a bit miserable or passionate about something its all just in the moment,sadness
i feel like a tranny a lot of the time a title blake lively feels like a tranny href http www,joy
i no longer feel timid or insecure when i walked,fear
ill just say it i feel horrible about my body,sadness
i remembered seeing these pieces and feeling so impressed by them but seeing them again i was surprised i was blinded by my memories,surprise
i get the feeling that nellie is satisfied that the phone rang happy that leslie is out of the room now,joy
i have the emotions but have learned that to feel them to let myself become agitated or excited means that my heart and heat jumps the regulated limits of what can be sustained,fear
im feeling as though this is all pretty boring,sadness
i am feeling nostalgic more than anything,love
i have been feeling lonely and isolated lately,sadness
i glimpse at his clarity when he takes the reigns i can feel the calm,joy
ive been feeling an awful lot lately,sadness
i feel insecure and lack of confidence,fear
i actually feel sorrowful,sadness
i would not feel so all alone everybody must get stoned,sadness
i feel more graceful already,joy
i feel a bit low,sadness
i know i feel a sense of obligation to be loyal to the us canada and taiwan depending on whether or not you think the last is a country,love
i am feeling very virtuous today,joy
i feel distracted when people think i m overreacted,anger
i watched on thanksgiving this morning i am feeling doubly blessed for what god has given me,love
i feel like drinkin drinkin angry someones gonna die whiskey and beer les paul a href http farm,anger
i feel like having read ulysses is a club of really smart and fun people and i want to join that club,joy
im feeling easily irritable lately too,anger
i must admit that tonight i am feeling a bit homesick for my little,sadness
i don t want to feel dissatisfied i want to feel happy and fulfilled i don t want to feel i am lacking of something or nothing at all life would be so emptied,anger
i feel all festive sitting down with my address book and list christmas songs in the background and writing a personal message in each one congratulations on your exam results,joy
i feel horrible now as a result,sadness
i feel very distraught tonight,fear
i feel like supporting local and indie businesses is extra important for me since i run one myself,love
i feel pretty relieved and psyched that they actually got to see something penn said as members of the production team sifted through the mounds of trash pulling out boxes games and other atari products,joy
i mean i enjoy feeling pretty with make up on,joy
i need to vent feel free to read a class post count link href http simplethoughtsonthings,joy
i lapped it up getting applications from each of the sachets gave me enough of feel of it to decide that i really liked the product and then this little ml tube of another rose night cream came along and again ive been lapping it up and loving it,love
i have really notcied is my mental clarity like im finally beginning to wake up after years of a foggy brain and feeling lethargic,sadness
i am just feeling too rotten to put on a happy face for the night,sadness
i do not feel disadvantaged because i believe that as long as there is humanity in the subjects there is a potential for communication and the sharing of ideas and a potential to find a common ground in language,sadness
i feel really thrilled to learn,joy
i feel so distraught and sad,fear
i feel horrible about wanting sonipro amp source geekparty linkedin a target blank title share on tumblr rel nofollow href http www,sadness
i was feeling heartbroken this time it had nothing to do with a stupid boy who wasnt worth it,sadness
im feeling so excited and eager,joy
i feel ashamed of my lack of empathy at times,sadness
i feel totally rejected,sadness
i want to feel groggy and heavy,sadness
i can guarantee that mondays won t feel half as dull when you prepare yourself for them with an enchanting sunday filled with good food big smiles and simple pleasures,sadness
i feel the self pressured expectation to keep up to date with our family events so in order to assuage the guilt here we go,fear
i have lost kg and feeling fab,joy
i was going to say that it makes me feel all unloved and shit but thats just me being overly dramatic,sadness
i feel talented i feel amazing,joy
i feel excuse the messy thoughts i cant wait to make new friends im afraid to leave,sadness
i had to move rooms and i just feel absolutely exhausted,sadness
i fall asleep these days feeling as if the day has been worthwhile,joy
i can often go a week or two without iming anyone at all if im not feeling especially outgoing and no one pokes at me,joy
i always feel as if i take something worthwhile away from it not matter how badly it ended,joy
i feel cranky already,anger
i am a celebrity or politician i can hire a bodyguard who carries a gun and i don t have to apologize explain or feel embarrassed about this choice,sadness
i have been a procrastinator i have endless potential and passion inside yet im stuck in the cage of my own soul the unresolved feelings hurt resentment that i hold inside has built up even do i try to build myself back up again,sadness
i feel very privileged to know each and every one of you,joy
i feel overwhelmed when i think of a country suffering,fear
i not feel the tension that permeates the air in the calm before the storm,joy
i feel very excited after my graduated what kind of lifestyle well have at the same time cafe are going to open but not that soon and we have to think about before a coffee shop what job we have to work as well to me i already fixed and i think youll be soon too,joy
i say no i feel guilty begins by giving you the reasons for and benefits of being assertive without being aggressive,sadness
i feel the tingle in my stomach and the pleasant fullness of satisfaction,joy
i feel like i do not have an awful lot of insights to share yet i find it difficult to know where to start,sadness
i just feel skeptical,fear
i wish i didnt feel this afraid to talk to new people,fear
i didnt cry but something inside was feeling incredibly doomed,sadness
i see myself feeling hurt or let down or uncertain,sadness
i feel like hes sure of it,joy
i was to her in fact so i m taking that as she feels regretful for what she has done,sadness
i dont know why i feel disheartened,sadness
i have been feeling for quite a while that i am just not satisfied with my stash when it comes to blushes,joy
i imagine that in the end it might feel like you do about not fully loving,love
i feel really blessed,joy
i told him that what he did was very stupid or talked down yelled at him he would feel very unloved,sadness
i love the smell it makes me feel invigorated and fresh and happy,joy
i am feeling foolish for taking lb to the e,sadness
i feel sooo soo lucky,joy
i feel too selfish to talk about you to anyone else thyroid for i do not want them to think i am just dramatic and whiny when really it is just hard for them to understand that yes someone can look fine and still feel terrible,anger
i volunteered for everything and wound up feeling overwhelmed and people got mad at me for not being able to meet my obligations,surprise
i feel like a petty murder shoudlnt be punished nearly as heavily as human beings who are constantly shitty to other human beings,anger
i continually fight the feeling of jealousy for those who seem successful enough that they have legions of supporters and established indy writing careers but how much of that is a digital illusion and only in my own head i dont know,joy
i can t help but feel considerate towards others,joy
i have become more and more concerned not only for my own future daughters but for all the girls who are out there currently trying to feel accepted by the worlds standards,love
i am starting to feel brave enough and secure enough to put it into words,joy
i must admit feeling popular is a wonderful feeling,joy
i just feel so annoyed with the way our economic job market is set up,anger
i feel i am determined to regain my routine i once had and of which i was so proud,joy
i found the art at the other side of all i feel very impressed with my work,surprise
i always felt like i could do anything but now i feel so fearless,joy
i feel so selfish but i just want to keep my baby close for awhile and not let the rest of the world in unless i feel like it,anger
i walked away feeling a little dismayed but ive got a mission to carry out now,sadness
i feel relaxed and can just enjoy it,joy
i was thinking about a post i wrote earlier mulling over the memories it brought to the surface tossing them around in my head and began to feel this gentle tug this little nudge deep down that began to vibrate and morph into something solid,love
i feel and bring him and coming against a savage the wax doll in the clouds blown across to tak my own feeling that be the bare feet were they were moving fast as i brought it as i love in a time for he yet i made him,anger
when india lost the benson and hedges cricket trophy,sadness
i desire something i am more likely to feel appreciative of it than if i feel entitled to it,joy
i can remember feeling petrified,fear
i am a good person or that how i feel is acceptable or somehow normal,joy
i have a feeling shailene will be perfect,joy
i keep finding all these people who make me feel so terrible about life,sadness
i got when i went home sick today i m still feeling a bit shaky and for david helping me fix the broken handrail on the basement stairs,fear
i feel and some is just a hateful of hollow yes i hear many smiths these days,anger
i feel like my chanting voice would just reverberate through the walls and i feel rude,anger
i feeling irritable,anger
im feeling less hateful of fandom,anger
i feel strange with the judge passing sentence in such a manner,surprise
i just feel disillusioned,sadness
i don t know how it works but asking for divine assistance certainly makes us feel more graceful even when our situation remains the same,joy
i didn t expect reps to make me ache really especially as i often lift heavier for more reps but i have to say i can feel my muscles aching already,sadness
i go back to my village i feel i am really lonely,sadness
i also feel strange that by the ripe old age of twenty three i want a goddamn life partner,fear
i look at his sweet little face crying for his mama just wanting me to hold him and love him and i feel so horribly awful for being frustrated with him,sadness
i know that i do not feel repressed or a prisoner by the guidelines of the lds church,sadness
im now feeling a little more resolved to get my shit done too,joy
i cant really describe the feeling that i have except to say that i am incredibly burdened,sadness
i have weeded out the garden so to speak and it feels fabulous,joy
i feel like perhaps as soon as i grabbed onto him i should have followed him out and beaten him up,sadness
i am bothered is that he might changed his feelings once he get back in us and leave me heartbroken,sadness
i could bottle this feeling as a weight loss strategy id be rich,joy
ive been feeling depressed anxious and unhappy,sadness
i was feeling a bit annoyed but it didnt really affect me very much,anger
i feel totally drained emotionally and physically the holy spirit never ceases to fill me up and speak to me,sadness
i feel completely isolated in the world thinking that i m the only one like me,sadness
i will remember you as someone who i could feel so comfortable around,joy
i walked out of there with a better understanding of what was going on in the experiment but also feeling a little stunned that i had only one equation to describe all of this,surprise
ive heard so how are you feeling so many times and discussed my uncertain future with so many people that the conversations are blending together,fear
i find this meeting a little scolding when anyone with less than five years of sobriety attempts to engage theres a definite feeling in the air that some horrible crime is being committed,sadness
i bought the most expensive pair of shoes ive ever owned on a whim over the weekend and i love them but i feel a remorseful pang every time i look at them,sadness
i have no relief from my aches i am feeling just a tad overwhelmed by our current living situation and i am still unemployed and getting really really antsy about finding work,surprise
i am feeling impatient in so many ways but i am equally aware that it is important to learn all i can while im in this season,anger
i seriouly feel i am not being respected i dont have my privacy i am being ordered around,joy
i am feeling soooo eco friendly,joy
i feel a need to protect my parents against the witch hunt that repressed memory therapy can be,sadness
i look forward to attending every class and leaving feeling amazing feeling on top of the world,joy
i can even say my opinion on something without him feel offended,anger
i learned a lot from this little project if youre ever feeling intimidated by a diy project just go for it,fear
i want to express my feeling i dont know how to start it but seriously i feel so miserable right now love or friend,sadness
i had that feeling in a very very long while and i couldnt decide whether i liked it or not,love
i get the feeling this girl cries at everything from hollyoaks to a picture of a cute puppy,joy
im feeling bitchy and unappreciated today,anger
i feel like i have a headcold and im groggy and even more exhausted today,sadness
i am feeling a bit unsure about some of these im going to give it a try anyway,fear
i feel devastated right now,sadness
i used to write poem and story related to my depressing days and trying my best to make it arty cause i find it comforting to just write all my feelings out while being creative,joy
i don t feel particularly inspired,joy
i feel troubled over,sadness
i feel fighter move in me and i am amazed at the way he and my tummy is growing so quickly,surprise
i feel guilty for it may affect my supply then i go back to the routine again diligently,sadness
i didnt go into with any cardboard goals i feel i have been very successful with how turned out,joy
i finished our drinks and left and i came to feel more and more sympathetic and bad for this old man to the point where im still thinking about it hours later,love
i dont know what next year will hold for me and my free author promotion but for now i feel pretty special to be a part of a writing community where my author friends trust me with some of their most precious possessions,joy
i feel so pissed about myself,anger
i feel like telling these horny devils to find a site more suited to that sort of interest the playboy if there is one forum perhaps,love
i anger people because when i feel agitated with something i get frantic and speak fast and snippy,fear
im not feeling all that happy or thankful today,joy
i feel sort of appreciative,joy
i feel wimpy for complaining about taking credits this semester because i know people who took credits regularly but man this sucks,fear
i feel pain even when i see an unfortunate person in street begging why does my mind race and think why is that person there,sadness
i have been feeling so strange and frankly bad about how not sad i am,fear
i have found a no of people raising this issue but then i have not yet come across any officials addressing the same i am just feeling helpless,fear
i feel honored to be witness to another s process,joy
i feel somewhat jaded and tired of having this discussion,sadness
ive heard a lot of folks share frustrations with feeling inadequate after seeing so many pictures of perfection in projects and homes through blogs and pinterest etc,sadness
i realized that constantly checking my phone and multitasking made me feel rushed and ragged by the time i reached my destination even if i was talking to someone i really like,anger
im feeling more comfortable in the water,joy
i could buy i just want to see if i could recreate a recipe in order to feel superior and pretentious just kidding,joy
i cannot describe how happy i feel an emotional may sophat a year old patient from kandal said in the recovery room,sadness
i have the distinct sickening feeling he paused glancing up at kakashi and the rest of his eager audience that i m going to regret this,joy
i can feel the amused smile that tugs at my lips,joy
i do feel like the blank slate leads for a ton of possibilities which gets me really excited,sadness
i suppose that is how a lot of things feel when you are not feeling well,joy
i did not sleep better my food did not taste better my thoughts were not clearer i did not feel more vigorous i was in essence pounds of body and mind almost exclusively devoted to thinking about the cigarette i wanted but could not have,joy
i am feeling adventurous and after i get a little better aiming the direction of the drips i want to try to make something like this,joy
i loved how all his pack mates bonded with her the touchy feely way they were with each other was sweet,joy
i have these new songs that feel very vital and real to me and are ready to be shared,joy
i never worry about having to repay you or feel burdened when i couldn t afford something because we always manage to understand and have fun despite being broke which is a lot of the time,sadness
i could say that will make anyone feel better than actually reaching their goal themselves,joy
i feel like i need to just face the world and stop being afraid of repercussions,fear
i know i should feel dismayed or at least sheepish that one of my friends basically believes i have an eating disorder but actually my emotional response to his statement was one of genuine surprise and pleasure that someone had noticed and remembered something about me,sadness
i never got anything from mountain lore forest lore or cave lore and only once from town lore and i feel like i probably missed opportunities to try them,sadness
i often feel like the jaded older sister while around them,sadness
i havent been feeling too bouncy lately so ive been quietly keeping my head down til the phase passes hence my almost complete absence from lj,joy
i feel im ugly i feel that i dont deserve to exist in this world,sadness
i remember consistently feeling dissatisfied with my progress,anger
i sometimes feel doomed that the way my life is is the way it will be for the rest of my life,sadness
i feel way more myself now than ever before and the cool thing is that mom actually thinks im adorable,joy
i were i probably wouldn t be saddled with all this guilt and feeling like i should be doing these things instead of pissing about doing highly unimportant things,sadness
i feel the word rich is accurate to describe texture and color payoff,joy
i feel incredibly loved and i know baby cap does too,love
i havent hopped on one yet but i definitely will and speaking of cardio exercise i was feeling all kinds of superior after a href http emilyhursh,joy
im feeling so distracted recently,anger
i am all fluffed up with girly stuff like feeling all treasured and stuff,love
i feel ignored and if he does message me tomorrow should i do the same to him,sadness
i do feel like it is fine to have sex but you should be fully aware of what happen due to that action and know about different types of protection there is to prevent pregnancy,joy
i overly pc in feeling a little shocked,surprise
i am fascinated with the structure and function of the brain its so incredible that everything we think and feel all our memories and emotions are created and stored in this strange convoluted structure,fear
i like to think true beauty comes from the inside and that im loved for who i am on the inside but i definitely feel less valued and loved when i look like this,joy
i feel lovely,love
i woke up feeling ok but i had a weird feeling about the run today,joy
i want their birthmoms to feel confident that they made the right decision,joy
im already feeling very loved today and its not even noon,love
i feel like i have been beaten hard with a baseball bat under my arm which the doctor said was a very apt description,sadness
i feel even more pressured to cook healthy meals and not eat out do thorough preschool lessons with my boys keep the house spotless exercise serve the church and community and be a happy loving wife at all times,fear
i am feeling quite impressed with myself because i went two directions across the top row and down the left column,surprise
i also find that during those times when i feel victimized by his loss i dont feel him near me at all,sadness
i feel respected and such,joy
i feel like ive been held back a lot this summer with soccer and my mom not trusting me,joy
i could point to incidents in my childhood or blame my upbringing but that contradicts the notion of being aware of how i m feeling in the moment and choosing between intelligent options now,joy
i feel a bit of sadness or loss i just remind myself that love is never lost no person is every lost and all is well,sadness
i couldn t help but feel sympathetic for netflix as an army of the misinformed denounced netflix for the recent price hike,love
i have some minor neuropathy going on in my fingers and my fingernails feel funny sensitive so that might mean that i could be losing them soon,surprise
i think i am feeling a little rebellious as i am getting older and i like it,anger
i feel like he had a really gentle hand on the recording process,love
i feel hopeful that we are already taking important action to make these necessary and important changes and that we will actually make an effective change and make it soon,joy
i feel rebellious because i don t particularly like watching romcoms but i get the feeling that i may be pretty good at writing them,anger
i feel all shaken up and im waiting for things to settle,fear
i feel never fear your fears i will make you fearless,joy
i feel all gloomy and i hate it,sadness
i feel assured that the future of online entertainment rests in good hands,joy
i feel that he is sincere in his feelings for me and i know that i care for him very much but is that enough this time around i dont know,joy
i did yesterday is very akin to carlas work in this book so i feel it could help strengthen my drawing in this area of playful creating and help me gain confidence,joy
i feel indecisive about baker although my room is the smallest double it still seems big but i hate how loud the guys across the hall are,fear
i really am feeling so impatient,anger
i tried to reconcile the two feelings into one piece of music the unease and tender nostalgia present in martin s song of wwii france is different from the sharp bleeding ache i was feeling,love
i feel like a dangerous animal as i prowl out of the jungle and onto the warm sand of this deserted island,anger
im feeling really hateful and disgruntled about my job but i sure hope i dont lose it for being late,anger
i feel totally comfortable without being wealthy and like the feeling to work hardly and a long time for every single wish in my mind that i want to become true,joy
i feel fearful and then actually do that one thing it usually turns out to be a good thing,fear
i feel like this is like fake bogart said at one point in the show,sadness
i still feel guilty for being a christian with depression,sadness
i parted feeling that we had created some wonderful memories,joy
i would further suggest people might feel more at ease in caring giving societies,love
i know it is so disgusting horrifying i feel so dirty,sadness
i feel like all this allergen free cooking is making me way better prepared for christmas because now i have recipes that will accommodate all my family s restrictions,joy
i feel bashful under his teasing scrutiny,fear
i didnt usually feel quite so hated at this hour of the morning,sadness
i liked just talking to someone and that butterfly like feeling you get when someone is sweet to you and it just felt nice to be noticed again,love
my roommate was rude to me,anger
i am sure that fans of every other team feel one of their guys got slighted and in the long run it really doesnt make much of a difference its just a shame that someone as talented as evgeni malkin was left off,joy
i know that there is some cynicism involved but i also know that it s come from the lessons i ve learned over the last couple years of life and i don t feel resentful or damaged because of it i feel fortunate enough to have been clubbed upside the head with a bigger dose of reality,anger
i was feeling amazed because i didnt find myself that good as what they have commented,surprise
i have wonderful family who are constantly on the lookout for me make phone calls for me do pr for me but i feel helpless and folks i am a doer so i always feel like if i cant help myself then,sadness
i would feel timid wearing them beacuse id try to not get them dirty etc,fear
i don t know it s just that it was like on top of our head so much of yesterday that it was really bothersome and we re still feeling a little mad about it,anger
i feel safer with people who put themselves out there because to me thats just friendly,joy
